zip,lat,lng,sumprecipitation,average summer temp
48032,43.13278,-82.5946,0.1082997312,
48033,42.46478,-83.2881,0.1075583525,
48034,42.49689,-83.291,0.1078471725,
48035,42.55615,-82.9095,0.1123004268,
48036,42.59227,-82.8997,0.1123004268,
48038,42.6054,-82.9415,0.1123004268,
48039,42.69664,-82.5505,0.1180760612,
48040,42.90983,-82.4802,0.1103347734,
48041,42.93861,-82.8027,0.1096950238,
48042,42.68673,-82.9086,0.1123004268,
48043,42.59763,-82.8821,0.1123004268,
48044,42.64988,-82.9296,0.1123004268,
48045,42.59121,-82.8302,0.1123004268,
48047,42.67754,-82.7774,0.1123004268,
48048,42.7417,-82.7956,0.1119127746,
48049,43.0361,-82.575,0.1082997312,
48050,42.78486,-82.8014,0.1096950238,
48051,42.69067,-82.8258,0.1123004268,
48054,42.77054,-82.5452,0.1093209758,
48059,43.08253,-82.4991,0.1106084093,
48060,42.97835,-82.463,0.1103347734,
48062,42.84899,-82.7999,0.1096950238,
48063,42.85581,-82.6768,0.1093209758,
48064,42.76719,-82.6723,0.1093209758,
48065,42.84554,-83.0407,0.1074421008,
48066,42.50735,-82.937,0.1163275494,
48067,42.49053,-83.1379,0.1054507655,
48069,42.47151,-83.1445,0.1054127013,
48070,42.48161,-83.1685,0.1054127013,
48071,42.50726,-83.1034,0.1056895354,
48072,42.49789,-83.1859,0.1055529498,
48073,42.51919,-83.1644,0.1057538065,
48074,42.9484,-82.562,0.1093209758,
48075,42.4618,-83.2299,0.1054127013,
48076,42.49754,-83.2307,0.1055449442,
48079,42.8576,-82.5472,0.1093209758,
48080,42.46418,-82.9003,0.1336735164,
48081,42.4955,-82.8991,0.1271122879,
48082,42.5271,-82.8871,0.1123004268,
48083,42.557,-83.1168,0.1057538065,
48084,42.56065,-83.1756,0.1057538065,
48085,42.6006,-83.1198,0.1057538065,
48088,42.51573,-82.983,0.1123004268,
48089,42.4702,-82.9955,0.124997856,
48091,42.4681,-83.0582,0.1054127013,
48092,42.51308,-83.0597,0.1057478023,
48093,42.51483,-83.0155,0.1057538065,
48094,42.73645,-83.0372,0.105768198,
48095,42.77977,-83.0384,0.1074421008,
48096,42.76132,-82.9199,0.1098576992,
48097,43.12639,-82.8296,0.1116489266,
48098,42.59903,-83.1789,0.1057538065,
48101,42.25976,-83.2107,0.1059800699,
48103,42.2581,-83.8433,0.1153714718,
48104,42.26343,-83.7175,0.1107420851,
48105,42.33117,-83.7059,0.1107295379,
48108,42.22206,-83.7317,0.1122014756,
48109,42.28408,-83.7253,0.1107295379,
48111,42.17976,-83.4876,0.1101382916,
48114,42.56784,-83.7554,0.1149035269,
48116,42.50428,-83.7807,0.115738223,
48117,42.04984,-83.41,0.1100644797,
48118,42.31151,-84.0384,0.1233219072,
48120,42.30524,-83.1718,0.1054127013,
48122,42.28018,-83.1782,0.1054127013,
48124,42.29828,-83.248,0.1062949053,
48125,42.27793,-83.2654,0.1075583525,
48126,42.32999,-83.1868,0.1054127013,
48127,42.33663,-83.2829,0.1075583525,
48128,42.32054,-83.2595,0.1072996772,
48130,42.3547,-83.9027,0.1150971984,
48131,41.96553,-83.6727,0.1180169086,
48133,41.78428,-83.4882,0.1169420205,
48134,42.10813,-83.2956,0.1100644797,
48135,42.32438,-83.3412,0.1075583525,
48137,42.46191,-84.0737,0.1233219072,
48138,42.13156,-83.1586,0.11092943,
48139,42.45298,-83.808,0.1150971984,
48140,41.88141,-83.5827,0.1180169086,
48141,42.29349,-83.3148,0.1075583525,
48143,42.45877,-83.847,0.1150971984,
48144,41.75325,-83.628,0.1199698553,
48145,41.85122,-83.4633,0.1168880324,
48146,42.24322,-83.1811,0.1097183514,
48150,42.36859,-83.3726,0.1075583525,
48152,42.42597,-83.3743,0.1075583525,
48154,42.39737,-83.3732,0.1075583525,
48157,41.81495,-83.4378,0.1168880324,
48158,42.15564,-84.0303,0.1257367119,
48159,42.02562,-83.556,0.1122014756,
48160,42.08256,-83.6798,0.1122014756,
48161,41.90818,-83.4726,0.1168880324,
48162,41.96045,-83.435,0.1168880324,
48164,42.1264,-83.3939,0.1100644797,
48165,42.49968,-83.6162,0.1112266314,
48166,41.98677,-83.2938,0.1168004056,
48167,42.43455,-83.5313,0.1107295379,
48168,42.40559,-83.5405,0.1107295379,
48169,42.46348,-83.9496,0.1150971984,
48170,42.36758,-83.5327,0.1107295379,
48173,42.07638,-83.2152,0.11092943,
48174,42.20862,-83.3541,0.1100644797,
48176,42.15067,-83.8148,0.1168285136,
48177,41.8048,-83.5816,0.1180169086,
48178,42.44463,-83.664,0.1107295379,
48179,42.03882,-83.2606,0.1101388809,
48180,42.22605,-83.2688,0.1100644797,
48182,41.7919,-83.5783,0.1180169086,
48183,42.1361,-83.2205,0.11092943,
48184,42.27403,-83.3949,0.1075583525,
48185,42.33579,-83.3846,0.1075583525,
48186,42.29481,-83.3746,0.1075583525,
48187,42.3292,-83.4878,0.1076885982,
48188,42.28579,-83.4864,0.1075853846,
48189,42.41137,-83.7831,0.1150971984,
48190,42.13162,-83.6033,0.1122014756,
48191,42.12022,-83.5649,0.1122014756,
48192,42.21156,-83.1565,0.11092943,
48193,42.17341,-83.2104,0.11092943,
48195,42.20472,-83.2057,0.11092943,
48197,42.1973,-83.629,0.1122014756,
48198,42.27519,-83.5882,0.1107295379,
48201,42.34706,-83.0601,0.1054127013,
48202,42.37463,-83.0776,0.1054127013,
48203,42.42176,-83.1031,0.1054127013,
48204,42.36582,-83.1429,0.1054127013,
48205,42.43317,-82.9813,0.1336735164,
48206,42.3751,-83.1078,0.1054127013,
48207,42.34753,-83.011,0.1073931171,
48208,42.34844,-83.0917,0.1054127013,
48209,42.30524,-83.1165,0.1054127013,
48210,42.33644,-83.1288,0.1054127013,
48211,42.38175,-83.0462,0.1054127013,
48212,42.41003,-83.056,0.1054127013,
48213,42.39787,-82.9955,0.124997856,
48214,42.36504,-82.987,0.133176066,
48215,42.37523,-82.9543,0.1336735164,
48216,42.32637,-83.0793,0.1054127013,
48217,42.27803,-83.1541,0.1054127013,
48218,42.27049,-83.1308,0.1054127013,
48219,42.42573,-83.2528,0.106751447,
48220,42.45805,-83.1352,0.1054127013,
48221,42.4272,-83.1495,0.1054127013,
48223,42.39341,-83.2462,0.1061203172,
48224,42.41074,-82.9415,0.1336735164,
48225,42.43893,-82.9297,0.1336735164,
48226,42.33182,-83.0503,0.1054127013,
48227,42.38732,-83.1926,0.1054127013,
48228,42.35562,-83.2179,0.1054127013,
48229,42.24889,-83.1399,0.1083997842,
48230,42.38353,-82.923,0.1336735164,
48233,42.32324,-83.063,0.1054127013,
48234,42.4312,-83.0395,0.1054127013,
48235,42.42702,-83.1947,0.1054127013,
48236,42.42504,-82.8969,0.1336735164,
48237,42.46494,-83.1824,0.1054127013,
48238,42.39626,-83.1414,0.1054127013,
48239,42.37638,-83.2857,0.1075583525,
48240,42.42447,-83.3013,0.1075583525,
48242,42.21258,-83.352,0.1100644797,
48243,42.32994,-83.0396,0.1054127013,
48301,42.54441,-83.2828,0.1083508529,
48302,42.5849,-83.2961,0.1083508529,
48304,42.58745,-83.2344,0.1057538065,
48306,42.72243,-83.1494,0.1057538065,
48307,42.65953,-83.123,0.1057538065,
48309,42.65866,-83.1835,0.1057538065,
48310,42.56511,-83.0669,0.1057538065,
48312,42.55831,-83.0091,0.1066032075,
48313,42.59985,-82.9998,0.1090658905,
48314,42.60978,-83.0543,0.1057538065,
48315,42.67254,-82.9963,0.1100667631,
48316,42.69059,-83.0567,0.1057538065,
48317,42.64673,-83.0533,0.1057538065,
48320,42.61274,-83.3382,0.1083508529,
48322,42.54214,-83.3814,0.1083508529,
48323,42.57036,-83.3765,0.1083508529,
48324,42.59702,-83.3915,0.1083508529,
48326,42.67536,-83.2531,0.1074043814,
48327,42.6443,-83.4142,0.1083508529,
48328,42.64597,-83.356,0.1083508529,
48329,42.68826,-83.3885,0.1083508529,
48331,42.50389,-83.4086,0.1080894936,
48334,42.50662,-83.3496,0.1081768765,
48335,42.46229,-83.4027,0.1075583525,
48336,42.46333,-83.348,0.1075583525,
48340,42.67065,-83.2902,0.1083508529,
48341,42.6275,-83.2943,0.1083508529,
48342,42.64389,-83.2759,0.1083508529,
48346,42.72156,-83.4239,0.1083508529,
48348,42.76677,-83.4009,0.109561184,
48350,42.74082,-83.5337,0.1118563829,
48353,42.64736,-83.7163,0.1117603565,
48356,42.65532,-83.589,0.1117603565,
48357,42.65358,-83.6432,0.1117603565,
48359,42.7218,-83.278,0.1083508529,
48360,42.74903,-83.2679,0.1089058392,
48362,42.782,-83.2696,0.109561184,
48363,42.77209,-83.1611,0.1074421008,
48367,42.84282,-83.1414,0.1074421008,
48370,42.83797,-83.1998,0.1074421008,
48371,42.84544,-83.2879,0.109561184,
48374,42.47083,-83.5238,0.1107295379,
48375,42.46537,-83.4639,0.1075583525,
48377,42.50646,-83.4727,0.1081768765,
48380,42.57902,-83.666,0.1117603565,
48381,42.5628,-83.5934,0.1117603565,
48382,42.59006,-83.507,0.1110828342,
48383,42.65533,-83.5349,0.1117603565,
48386,42.65826,-83.4755,0.1083508529,
48390,42.55197,-83.4752,0.1083508529,
48393,42.52123,-83.5453,0.1117603565,
48401,43.3526,-82.6606,0.1081069946,
48410,43.56629,-82.9362,0.1128916348,
48411,42.93577,-83.532,0.1125568725,
48412,43.06484,-83.1693,0.1194467932,
48413,43.80231,-82.9966,0.112541432,
48414,42.86391,-84.081,0.1253839105,
48415,43.27165,-83.8011,0.1276418673,
48416,43.21791,-82.9848,0.1116489266,
48417,43.25998,-83.9369,0.1277323953,
48418,42.80427,-83.9707,0.1180632025,
48419,43.42884,-82.6576,0.1081069946,
48420,43.17968,-83.7118,0.1216252978,
48421,43.15321,-83.3926,0.120717979,
48422,43.26265,-82.6507,0.10811139,
48423,43.03982,-83.514,0.1216235902,
48426,43.50856,-83.0603,0.1190114293,
48427,43.53789,-82.7238,0.1076096728,
48428,42.93752,-83.1476,0.1074421008,
48429,42.90774,-84.0054,0.1233821228,
48430,42.75752,-83.7421,0.1133107585,
48432,43.90013,-82.9792,0.1109753514,
48433,43.07632,-83.8661,0.1286016551,
48434,43.65988,-82.6126,0.1076096728,
48435,43.24863,-83.3598,0.1217630175,
48436,42.87017,-83.877,0.1180632025,
48437,43.11248,-83.6189,0.1216252978,
48438,42.91142,-83.4782,0.109561184,
48439,42.91733,-83.6302,0.1125568725,
48440,42.95567,-83.4079,0.109561184,
48441,43.80515,-82.7173,0.1066787312,
48442,42.79316,-83.6022,0.1125568725,
48444,43.06455,-83.0547,0.1194467932,
48445,43.95243,-82.9877,0.1111286671,
48446,43.05259,-83.3375,0.120717979,
48449,42.99518,-83.9455,0.1211805218,
48450,43.25289,-82.5412,0.1081794762,
48451,42.80365,-83.8168,0.1180632025,
48453,43.34374,-83.0349,0.1211810594,
48454,43.19999,-82.8183,0.1116489266,
48455,42.94028,-83.2913,0.109561184,
48456,43.67102,-82.7582,0.112054871,
48457,43.19018,-83.8931,0.1286016551,
48458,43.1209,-83.6831,0.1216252978,
48460,43.12734,-83.9859,0.1286050512,
48461,43.2024,-83.2067,0.1194467932,
48462,42.84733,-83.4258,0.109561184,
48463,43.16418,-83.522,0.1216252978,
48464,43.21562,-83.4188,0.120717979,
48465,43.61485,-82.711,0.1076096728,
48466,43.27693,-82.8173,0.1103662153,
48467,44.00768,-82.9876,0.1131637786,
48468,43.94113,-82.7902,0.1109753514,
48469,43.43927,-82.5585,0.1081069946,
48470,43.73253,-82.7616,0.1126390269,
48471,43.41868,-82.8537,0.1103662153,
48472,43.51211,-82.9573,0.1127879117,
48473,42.94012,-83.8274,0.1180632025,
48475,43.67141,-82.9373,0.1128916348,
48476,42.93765,-84.0332,0.1253839105,
48502,43.01429,-83.6887,0.1216252978,
48503,43.01139,-83.689,0.1211263487,
48504,43.05632,-83.7495,0.1249895192,
48505,43.06948,-83.6908,0.1216252978,
48506,43.06775,-83.6225,0.1216252978,
48507,42.96498,-83.7169,0.1125568725,
48509,43.02635,-83.6053,0.1216252978,
48519,42.98772,-83.607,0.1128700961,
48529,42.97237,-83.6622,0.1125568725,
48532,43.01203,-83.7943,0.1282376568,
48601,43.40096,-83.8952,0.1276418673,
48602,43.41971,-83.9747,0.1276418673,
48603,43.46332,-84.0312,0.1307356146,
48604,43.49749,-83.9589,0.1292575527,
48607,43.43136,-83.9341,0.1276418673,
48609,43.3878,-84.0879,0.1307356146,
48610,44.12789,-84.1801,0.1227684493,
48611,43.63187,-84.0936,0.1320096398,
48612,43.88001,-84.4364,0.1338726943,
48613,43.94355,-84.1579,0.128293783,
48614,43.25084,-84.3015,0.1339726311,
48615,43.42671,-84.4733,0.1351213428,
48616,43.19336,-84.1131,0.1304061845,
48617,43.84695,-84.7172,0.1340541388,
48618,43.73602,-84.5584,0.1396811162,
48619,44.82224,-84.02,0.1031681818,
48620,43.80865,-84.3781,0.1338726943,
48621,44.72064,-83.9941,0.1094724835,
48622,43.83304,-84.884,0.1305119505,
48623,43.5198,-84.1352,0.1320096398,
48624,44.05919,-84.4586,0.1280323197,
48625,44.04976,-84.8345,0.1219432677,
48626,43.4218,-84.2269,0.1307356146,
48627,44.46177,-84.7487,0.1283028575,
48628,43.78166,-84.3286,0.1338726943,
48629,44.3107,-84.7798,0.1224469694,
48630,44.32532,-84.773,0.1224469694,
48631,43.6849,-84.0016,0.131922539,
48632,43.85597,-85.0195,0.1246700227,
48633,43.94827,-84.9341,0.1305119505,
48634,43.75405,-84.0541,0.1294768677,
48635,44.39575,-83.997,0.1140951736,
48636,44.58871,-84.2857,0.1162411528,
48637,43.41499,-84.3365,0.1351213428,
48638,43.41681,-84.0196,0.1307356146,
48640,43.58394,-84.3365,0.1381822815,
48642,43.69945,-84.2285,0.1320096398,
48647,44.65309,-84.0815,0.1126649531,
48649,43.15695,-84.2171,0.1304061845,
48650,43.85181,-84.0175,0.128293783,
48651,44.25057,-84.6169,0.1300501759,
48652,43.84834,-84.2072,0.128293783,
48653,44.48936,-84.6062,0.1313178446,
48654,44.45468,-84.1263,0.1161355207,
48655,43.29171,-84.1574,0.1307356146,
48656,44.34953,-84.458,0.1236920019,
48657,43.70945,-84.4213,0.1381822815,
48658,43.98038,-83.9407,0.126784578,
48659,44.06792,-84.0515,0.1227684493,
48661,44.33005,-84.2409,0.1171159476,
48662,43.40217,-84.4096,0.1351213428,
48701,43.5879,-83.5465,0.1251909668,
48703,44.06766,-83.669,0.1125570253,
48705,44.68715,-83.6528,0.1101312533,
48706,43.59937,-83.9562,0.1318093389,
48708,43.55653,-83.8485,0.1318093389,
48710,43.55649,-83.9878,0.1318162573,
48720,43.8294,-83.3481,0.1209618246,
48721,44.80453,-83.3459,0.09985120669,
48722,43.34554,-83.8396,0.1276418673,
48723,43.4861,-83.385,0.1230423068,
48724,43.4569,-83.9271,0.1276418673,
48725,43.93763,-83.206,0.1154141357,
48726,43.60776,-83.1683,0.1186321884,
48727,43.30695,-83.1794,0.1211810594,
48728,44.74659,-83.8234,0.1057510775,
48729,43.49621,-83.1783,0.1203404653,
48730,44.35443,-83.488,0.1063122904,
48731,43.83898,-83.1578,0.1154141357,
48732,43.60666,-83.7827,0.1318093389,
48733,43.53306,-83.5903,0.1251909668,
48734,43.35519,-83.7432,0.1250223696,
48735,43.66861,-83.2729,0.1199452,
48737,44.54588,-83.7087,0.1101312533,
48738,44.54995,-83.3379,0.1054424708,
48739,44.37597,-83.8324,0.1129251992,
48740,44.66014,-83.3787,0.1054424708,
48741,43.40487,-83.1812,0.1211810594,
48742,44.71934,-83.4454,0.1054424708,
48743,44.44025,-83.8707,0.1129251992,
48744,43.34797,-83.3605,0.1230574667,
48745,44.57059,-83.4743,0.1054424708,
48746,43.26397,-83.5416,0.1243170159,
48747,43.52119,-83.7609,0.1313455473,
48748,44.30398,-83.6739,0.1119307456,
48749,44.05512,-83.8918,0.1145763919,
48750,44.44338,-83.4565,0.1060716478,
48754,43.734,-83.2377,0.1186775399,
48755,43.83571,-83.2683,0.1209618246,
48756,44.23142,-83.9741,0.1145763919,
48757,43.46748,-83.679,0.1243301916,
48759,43.7265,-83.3932,0.1199452,
48760,43.32095,-83.256,0.1225855086,
48761,44.51129,-83.8966,0.1087056761,
48762,44.80757,-83.487,0.09984449015,
48763,44.25017,-83.6144,0.1122401761,
48765,44.15367,-83.7189,0.1125570253,
48766,44.11128,-83.8479,0.1145763919,
48767,43.64172,-83.4554,0.1199452,
48768,43.37077,-83.5766,0.1243301916,
48770,44.24978,-83.8204,0.1137801342,
48801,43.37871,-84.6767,0.1360689146,
48806,43.18568,-84.4968,0.133532719,
48807,43.15277,-84.4067,0.1326161973,
48808,42.82591,-84.4508,0.129082145,
48809,43.0646,-85.2571,0.1269012683,
48811,43.18226,-84.8552,0.1340628778,
48813,42.57862,-84.8452,0.1313768504,
48815,42.84155,-85.2539,0.1275809268,
48816,42.76151,-83.9517,0.1179509044,
48817,43.01795,-84.0377,0.1304061845,
48818,43.2759,-84.8966,0.1355248049,
48819,42.54721,-84.2852,0.1268969767,
48820,42.86277,-84.5937,0.1333285774,
48821,42.63873,-84.6496,0.1311449073,
48822,42.83407,-84.7607,0.1324075546,
48823,42.76225,-84.4541,0.1290066693,
48824,42.72129,-84.4761,0.1268969767,
48825,42.72844,-84.4807,0.1268969767,
48827,42.509,-84.6597,0.131059698,
48829,43.40027,-85.0204,0.1303833877,
48831,43.10253,-84.3744,0.1326161973,
48832,43.41212,-84.7777,0.1355248049,
48834,43.12981,-85.0311,0.1304582454,
48835,43.03008,-84.7466,0.1347666058,
48836,42.66899,-84.0742,0.1234645588,
48837,42.7453,-84.767,0.1316587092,
48838,43.18268,-85.2594,0.1265543181,
48840,42.76685,-84.3707,0.129082145,
48841,43.11372,-84.2392,0.1305784251,
48842,42.63469,-84.5393,0.1311449073,
48843,42.56891,-83.9233,0.1160221785,
48845,43.10746,-84.854,0.1340628778,
48846,42.98611,-85.0575,0.1293906726,
48847,43.2714,-84.5776,0.1360689146,
48848,42.88584,-84.3567,0.129082145,
48849,42.7984,-85.133,0.129385447,
48850,43.4374,-85.2552,0.1281553855,
48851,42.95469,-84.9364,0.1323297061,
48852,43.35256,-85.0465,0.1303833877,
48853,43.10371,-84.69,0.1351310638,
48854,42.58199,-84.4518,0.1268969767,
48855,42.68759,-83.9133,0.1160221785,
48856,43.19994,-84.7372,0.1351067035,
48857,42.84243,-84.155,0.1253839105,
48858,43.61483,-84.7958,0.1362370931,
48859,43.58632,-84.7734,0.1362370931,
48860,43.05089,-84.9094,0.1340628778,
48861,42.73002,-84.9174,0.1313768504,
48862,43.24987,-84.5485,0.1355944346,
48864,42.70215,-84.409,0.1268969767,
48865,43.08785,-85.1073,0.1304582454,
48866,42.99303,-84.3722,0.1298208023,
48867,43.00537,-84.1877,0.1290879279,
48870,43.11027,-84.9848,0.1340628778,
48871,43.15476,-84.6787,0.1351310638,
48872,42.80065,-84.2189,0.1253839105,
48873,43.00978,-84.8361,0.1338846295,
48874,43.18644,-84.595,0.1351310638,
48875,42.8578,-84.932,0.1323297061,
48876,42.64757,-84.7363,0.1311460371,
48877,43.40068,-84.8432,0.1355248049,
48878,43.71225,-84.7769,0.1362370931,
48879,43.00629,-84.5798,0.1347164101,
48880,43.458,-84.5714,0.1360689146,
48881,42.934,-85.2021,0.129385447,
48883,43.54336,-84.6677,0.1397086595,
48884,43.20731,-85.0425,0.1304582454,
48885,43.24908,-85.1436,0.1304239201,
48886,43.41994,-85.1609,0.1303833877,
48888,43.3089,-85.0957,0.1303833877,
48889,43.29133,-84.797,0.1355248049,
48890,42.76878,-84.9717,0.1323297061,
48891,43.39676,-84.9147,0.1355248049,
48892,42.63662,-84.1748,0.1234645588,
48893,43.68329,-84.9781,0.1362370931,
48894,42.92841,-84.7949,0.1323297061,
48895,42.68946,-84.2806,0.1268969767,
48896,43.52127,-84.901,0.1362370931,
48897,42.70498,-85.1319,0.1292718853,
48906,42.78489,-84.5889,0.1333285774,
48910,42.6969,-84.5254,0.1311449073,
48911,42.67351,-84.5729,0.1311449073,
48912,42.73896,-84.5232,0.1312812507,
48915,42.73885,-84.5708,0.1312812507,
48917,42.72509,-84.639,0.1311449073,
48933,42.72956,-84.556,0.1311449073,
49001,42.2647,-85.5627,0.1291555991,
49002,42.19867,-85.5591,0.1304242899,
49004,42.34903,-85.5595,0.1291555991,
49006,42.29539,-85.6291,0.1291555991,
49007,42.30252,-85.5883,0.1291555991,
49008,42.26337,-85.6153,0.1291664138,
49009,42.30913,-85.6928,0.1291555991,
49010,42.53418,-85.873,0.1226979936,
49011,42.10288,-85.2229,0.1329033559,
49012,42.34626,-85.3412,0.1298518295,
49013,42.30524,-86.108,0.121999072,
49014,42.30996,-85.1071,0.1300977667,
49015,42.27467,-85.2312,0.1300977667,
49017,42.3979,-85.2111,0.1300977667,
49021,42.4588,-85.0644,0.1300977667,
49022,42.11434,-86.3675,0.1278349901,
49024,42.20207,-85.6192,0.1304242899,
49026,42.37778,-85.9627,0.1274864467,
49027,42.3482,-86.0694,0.121999072,
49028,41.84438,-85.1837,0.1365161474,
49029,42.1423,-85.0911,0.1329033559,
49030,41.85529,-85.3313,0.1373357142,
49031,41.89883,-85.9885,0.138276653,
49032,41.91779,-85.5077,0.1389080913,
49033,42.22654,-85.0919,0.1329033559,
49034,42.23178,-85.334,0.133341756,
49036,41.90565,-85.0239,0.1365161474,
49037,42.33448,-85.2471,0.1300052782,
49038,42.20554,-86.3249,0.1278349901,
49040,41.96847,-85.324,0.1373357142,
49042,41.85665,-85.6714,0.1392493874,
49043,42.28658,-86.2656,0.1215909476,
49045,42.1038,-86.0022,0.1283600866,
49046,42.51229,-85.4025,0.1284561017,
49047,42.00437,-86.1214,0.1319340422,
49048,42.27202,-85.4989,0.1295408265,
49050,42.50598,-85.2365,0.1294633645,
49051,42.18207,-85.238,0.1329213617,
49052,42.11538,-85.3194,0.133341756,
49053,42.28877,-85.4172,0.1298518295,
49055,42.37022,-85.8533,0.1274864467,
49056,42.39951,-86.0597,0.121999072,
49057,42.18647,-86.1669,0.1269179091,
49058,42.63331,-85.2932,0.1284061685,
49060,42.42738,-85.3959,0.1298518295,
49061,41.87964,-85.8255,0.1379866262,
49063,42.4098,-86.1396,0.121999072,
49064,42.22028,-86.0499,0.1269179091,
49065,42.13645,-85.8393,0.1305295502,
49066,42.03319,-85.3501,0.133341756,
49067,42.02359,-85.7998,0.1305295502,
49068,42.2765,-84.9406,0.13066677,
49070,42.54023,-85.6288,0.1255590861,
49071,42.2275,-85.78,0.1305295502,
49072,42.01295,-85.4583,0.1334328393,
49073,42.57971,-85.1172,0.1292718853,
49074,42.3198,-85.5399,0.1291555991,
49075,41.91783,-85.449,0.1373357142,
49076,42.4309,-84.8866,0.13066677,
49078,42.46585,-85.7285,0.1291555991,
49079,42.23997,-85.909,0.1302165819,
49080,42.46086,-85.5771,0.1291555991,
49082,41.94257,-84.876,0.134963498,
49083,42.3784,-85.459,0.1298518295,
49084,42.18018,-86.3852,0.1278349901,
49085,42.04883,-86.4592,0.1278349901,
49087,42.12209,-85.6856,0.1304242899,
49088,42.18602,-85.425,0.133341756,
49089,42.00181,-85.2311,0.1344315831,
49090,42.40853,-86.2168,0.121999072,
49091,41.82509,-85.4463,0.1373357142,
49092,42.09822,-84.9734,0.1329805205,
49093,41.97375,-85.6467,0.1392493874,
49094,42.04696,-85.1175,0.1329033559,
49095,41.91008,-85.8826,0.1379866262,
49096,42.63794,-85.0141,0.1292758468,
49097,42.11491,-85.4899,0.1330665782,
49098,42.16756,-86.2425,0.1270814669,
49099,41.79139,-85.6744,0.1392493874,
49101,41.94462,-86.4843,0.1458299885,
49102,41.95194,-86.2604,0.1456087408,
49103,41.94559,-86.3752,0.1458299885,
49104,41.96348,-86.3588,0.1458299885,
49106,41.93452,-86.5511,0.1453983391,
49107,41.84804,-86.414,0.1458299885,
49111,42.02544,-86.2862,0.1278349901,
49112,41.79833,-86.0343,0.1432578767,
49113,41.80259,-86.5004,0.1456064942,
49115,41.87537,-86.6339,0.1453983391,
49116,41.84836,-86.6664,0.1453983391,
49117,41.78028,-86.727,0.1453983391,
49119,41.87564,-86.5486,0.1453983391,
49120,41.83148,-86.2316,0.1432578767,
49125,41.88698,-86.5795,0.1453983391,
49126,42.02593,-86.3695,0.1278349901,
49127,42.00411,-86.516,0.135767253,
49128,41.81706,-86.6046,0.1453983391,
49129,41.81699,-86.6884,0.1453983391,
49130,41.78086,-85.86,0.1379866262,
49201,42.25213,-84.383,0.1283351234,
49202,42.26737,-84.4107,0.128522488,
49203,42.22096,-84.4035,0.1280532713,
49220,41.99511,-84.3411,0.1296605774,
49221,41.90343,-84.0637,0.1282953521,
49224,42.27982,-84.7485,0.1305658343,
49227,41.9498,-84.7704,0.134963498,
49228,41.8039,-83.8825,0.1227237796,
49229,41.99005,-83.8266,0.1221677332,
49230,42.09701,-84.2227,0.1257367119,
49232,41.74049,-84.6686,0.1374696668,
49233,42.0644,-84.3651,0.1280532713,
49234,42.12114,-84.3673,0.1280532713,
49235,41.86348,-84.2135,0.1282953521,
49236,42.07792,-83.9504,0.1168285136,
49237,42.1731,-84.6491,0.1302053601,
49238,41.90593,-83.7881,0.1227237796,
49240,42.27821,-84.1803,0.1233219072,
49241,42.10121,-84.6015,0.1302053601,
49242,41.88434,-84.6158,0.1327768405,
49245,42.14085,-84.818,0.1329805205,
49246,42.12268,-84.5037,0.1294710816,
49247,41.84712,-84.3419,0.1303000674,
49248,41.75651,-84.0114,0.128562143,
49249,42.02275,-84.4558,0.1280532713,
49250,42.01875,-84.6217,0.1302053601,
49251,42.46561,-84.4092,0.128522488,
49252,42.03853,-84.7668,0.1329805205,
49253,41.96443,-84.2697,0.1303000674,
49254,42.2268,-84.3217,0.1280532713,
49255,41.77152,-84.855,0.134963498,
49256,41.74989,-84.2212,0.1296931465,
49258,42.06,-84.6583,0.1302053601,
49259,42.38099,-84.2576,0.1275949849,
49261,42.16174,-84.2472,0.1266078901,
49262,41.96162,-84.4673,0.1303000674,
49263,42.15817,-84.1823,0.1257367119,
49264,42.44118,-84.5512,0.1304881702,
49265,42.01022,-84.1743,0.125978045,
49266,41.84247,-84.5464,0.1327768405,
49267,41.75979,-83.7234,0.1185861861,
49268,41.87156,-83.9257,0.1227237796,
49269,42.29307,-84.586,0.1304881702,
49270,41.86864,-83.6821,0.1180169086,
49271,41.83813,-84.4538,0.1303000674,
49272,42.39299,-84.3497,0.128522488,
49274,41.83689,-84.7642,0.1349593828,
49276,41.79733,-83.7843,0.1227237796,
49277,42.38871,-84.4668,0.128522488,
49279,41.77965,-84.1041,0.1282953521,
49282,42.03496,-84.4052,0.1280532713,
49283,42.20486,-84.5548,0.1302053601,
49284,42.38507,-84.6913,0.1304881702,
49285,42.46855,-84.2075,0.1233219072,
49286,42.01443,-83.9345,0.1168285136,
49287,42.02177,-84.0826,0.1257367119,
49288,41.73534,-84.4321,0.1344579935,
49289,41.77144,-84.107,0.1282953521,
49301,42.97716,-85.4767,0.1266929741,
49302,42.82307,-85.3987,0.1266929741,
49303,43.27803,-85.8582,0.122453331,
49304,43.91027,-85.8742,0.1160436377,
49305,43.74926,-85.1502,0.1276402652,
49306,43.07296,-85.5694,0.1236590055,
49307,43.69797,-85.4827,0.1284978429,
49309,43.76021,-85.8784,0.116301533,
49310,43.51525,-85.0545,0.1302783422,
49312,43.69009,-85.7999,0.1190417955,
49315,42.80101,-85.7359,0.1216872162,
49316,42.79644,-85.5556,0.1216926903,
49318,43.22319,-85.8298,0.1192018092,
49319,43.22767,-85.5281,0.1236590055,
49320,43.75264,-85.2928,0.1256615286,
49321,43.0737,-85.682,0.1236590055,
49322,43.35685,-85.3526,0.1273168718,
