zip,lat,lng,average precip mm/hr,average temp (K),average temp (C),average temp (F)
27357,36.26844,-79.9764,0.1522371968,288.4750183,15.47501831,59.85503296
27358,36.22723,-79.8812,0.1459042629,288.7988241,15.79882406,60.4378833
27360,35.85684,-80.0999,0.1320594728,289.1400228,16.14002279,61.05204102
27370,35.8116,-79.9913,0.1381920342,289.0725435,16.07254345,60.93057822
27371,35.42489,-79.9491,0.1330301327,289.8305481,16.8305481,62.29498657
27374,35.91752,-80.2578,0.1297618423,289.0812105,16.08121047,60.94617885
27376,35.25607,-79.5318,0.1339151428,289.9419033,16.94190326,62.49542586
27377,36.03728,-79.6022,0.145816002,288.9586589,15.95865885,60.72558594
27379,36.37653,-79.3465,0.1530714268,288.8789307,15.87893066,60.5820752
27401,36.06995,-79.7672,0.1459042629,288.7988241,15.79882406,60.4378833
27403,36.06406,-79.8254,0.1459042629,288.7988241,15.79882406,60.4378833
27405,36.11373,-79.7346,0.145816002,288.9586589,15.95865885,60.72558594
27406,35.9982,-79.7669,0.1420263383,288.950465,15.95046497,60.71083695
27407,36.01124,-79.8759,0.1454846256,288.8152334,15.8152334,60.46742011
27408,36.10321,-79.8141,0.1459042629,288.7988241,15.79882406,60.4378833
27409,36.09242,-79.9443,0.1459042629,288.7988241,15.79882406,60.4378833
27410,36.11826,-79.8922,0.1459042629,288.7988241,15.79882406,60.4378833
27411,36.07665,-79.7716,0.1459042629,288.7988241,15.79882406,60.4378833
27412,36.06903,-79.8106,0.1459042629,288.7988241,15.79882406,60.4378833
27455,36.18283,-79.8079,0.1459042629,288.7988241,15.79882406,60.4378833
27501,35.48684,-78.6842,0.1464154421,290.0756875,17.07568754,62.73623757
27502,35.72123,-78.9083,0.1468662838,289.757133,16.75713298,62.16283936
27503,36.15832,-78.8776,0.155539005,289.0779561,16.07795614,60.94032104
27504,35.39963,-78.5186,0.146391881,290.0798686,17.07986857,62.74376343
27505,35.414,-79.002,0.1385479416,290.0438852,17.04388518,62.67899332
27506,35.40875,-78.739,0.1460972086,290.0791437,17.07914374,62.74245873
27507,36.51253,-78.5514,0.171236537,288.9293783,15.92937834,60.67288101
27508,35.95882,-78.2511,0.1529547596,289.4818634,16.48186344,61.66735419
27509,36.12889,-78.776,0.155539005,289.0779561,16.07795614,60.94032104
27510,35.91147,-79.0821,0.1435857018,289.2708822,16.27088216,61.28758789
27511,35.76324,-78.7844,0.1483133043,289.3797165,16.37971648,61.48348966
27513,35.80269,-78.8016,0.1483321284,289.3748067,16.37480672,61.4746521
27514,35.96776,-79.0441,0.1435857018,289.2708822,16.27088216,61.28758789
27516,35.91239,-79.1516,0.1435857018,289.2708822,16.27088216,61.28758789
27517,35.84389,-79.0319,0.1435857018,289.2708822,16.27088216,61.28758789
27518,35.72927,-78.7736,0.1468662838,289.757133,16.75713298,62.16283936
27519,35.80815,-78.8871,0.1483321284,289.3748067,16.37480672,61.4746521
27520,35.61274,-78.4708,0.1483365779,289.7593424,16.75934245,62.16681641
27521,35.41298,-78.6585,0.146391881,290.0798686,17.07986857,62.74376343
27522,36.10565,-78.6768,0.1594036281,289.1341227,16.13412272,61.0414209
27523,35.77102,-78.9537,0.1483321284,289.3748067,16.37480672,61.4746521
27524,35.39392,-78.3795,0.1448761264,290.0542501,17.05425008,62.69765015
27525,36.11721,-78.47,0.1607011298,289.1529785,16.15297852,61.07536133
27526,35.54179,-78.8274,0.1468662838,289.757133,16.75713298,62.16283936
27527,35.65767,-78.3834,0.1483365779,289.7593424,16.75934245,62.16681641
27529,35.65048,-78.5817,0.1482265984,289.7542887,16.75428874,62.15771973
27530,35.36825,-78.0751,0.1437998156,290.1037923,17.10379232,62.78682617
27531,35.34362,-77.9674,0.1406127309,290.2641398,17.26413981,63.07545166
27533,35.38746,-78.039,0.1437998156,290.1037923,17.10379232,62.78682617
27534,35.37153,-77.9065,0.1406127309,290.2641398,17.26413981,63.07545166
27536,36.32645,-78.4075,0.1710899149,288.9952962,15.99529622,60.7915332
27537,36.35343,-78.3889,0.1710899149,288.9952962,15.99529622,60.7915332
27539,35.67713,-78.8127,0.1468662838,289.757133,16.75713298,62.16283936
27540,35.6103,-78.8733,0.1468662838,289.757133,16.75713298,62.16283936
27541,36.26176,-79.0866,0.1562062798,288.8886992,15.88869917,60.59965851
27542,35.61776,-78.1377,0.1477556959,289.8227722,16.82277222,62.28098999
27544,36.20018,-78.441,0.1607011298,289.1529785,16.15297852,61.07536133
27545,35.78513,-78.4805,0.1535964439,289.4545593,16.45455933,61.61820679
27546,35.38458,-78.8663,0.1416724195,290.0682597,17.06825968,62.72286743
27549,36.10439,-78.2428,0.157528029,289.2018019,16.20180188,61.16324338
27551,36.43339,-78.0523,0.1594590719,288.9518331,15.95183309,60.71329956
27553,36.48047,-78.3064,0.1710899149,288.9952962,15.99529622,60.7915332
27555,35.56242,-78.2035,0.1477556959,289.8227722,16.82277222,62.28098999
27556,36.39869,-78.3129,0.1710899149,288.9952962,15.99529622,60.7915332
27557,35.77941,-78.2,0.1521599298,289.515684,16.515684,61.7282312
27559,35.6299,-79.0973,0.139627098,289.6362732,16.63627319,61.94529175
27560,35.85845,-78.8254,0.1483321284,289.3748067,16.37480672,61.4746521
27562,35.64157,-78.9814,0.1468662838,289.757133,16.75713298,62.16283936
27563,36.4312,-78.2334,0.1594590719,288.9518331,15.95183309,60.71329956
27565,36.36203,-78.646,0.1614564901,288.9771098,15.97710978,60.75879761
27568,35.51132,-78.243,0.1476315367,289.8271009,16.8271009,62.28878162
27569,35.43306,-78.1743,0.1437998156,290.1037923,17.10379232,62.78682617
27570,36.43861,-78.2366,0.1596084328,288.9523912,15.95239123,60.71430422
27571,35.92151,-78.4647,0.1535964439,289.4545593,16.45455933,61.61820679
27572,36.24872,-78.8805,0.1577851073,289.0428829,16.04288291,60.87718923
27573,36.3978,-78.9748,0.1607042397,288.9973002,15.99730021,60.79514038
27574,36.43166,-78.9415,0.1607042397,288.9973002,15.99730021,60.79514038
27576,35.58297,-78.2578,0.1482388318,289.7700159,16.7700159,62.18602861
27577,35.49166,-78.3446,0.1453909993,290.0103714,17.01037143,62.61866857
27581,36.20155,-78.7336,0.1594036281,289.1341227,16.13412272,61.0414209
27582,36.44736,-78.5691,0.1614564901,288.9771098,15.97710978,60.75879761
27583,36.29723,-78.9315,0.1607042397,288.9973002,15.99730021,60.79514038
27584,36.4934,-78.446,0.1737577162,288.9727404,15.97274043,60.75093278
27587,35.98098,-78.5496,0.1526538044,289.4422038,16.44220378,61.5959668
27589,36.33461,-78.1282,0.1594590719,288.9518331,15.95183309,60.71329956
27591,35.7859,-78.3864,0.1535964439,289.4545593,16.45455933,61.61820679
27592,35.55922,-78.6716,0.1482265984,289.7542887,16.75428874,62.15771973
27593,35.58579,-78.3623,0.1483365779,289.7593424,16.75934245,62.16681641
27594,36.47294,-78.1662,0.1594590719,288.9518331,15.95183309,60.71329956
27596,36.00906,-78.4445,0.1597793218,289.1921076,16.19210757,61.14579362
27597,35.84034,-78.303,0.1535964439,289.4545593,16.45455933,61.61820679
27599,35.90394,-79.0523,0.1435857018,289.2708822,16.27088216,61.28758789
27601,35.7737,-78.6345,0.1526538044,289.4422038,16.44220378,61.5959668
27603,35.66408,-78.6619,0.1482265984,289.7542887,16.75428874,62.15771973
27604,35.82011,-78.5637,0.1526538044,289.4422038,16.44220378,61.5959668
27605,35.79046,-78.6545,0.1526538044,289.4422038,16.44220378,61.5959668
27606,35.73991,-78.7183,0.1486441761,289.7248526,16.72485263,62.10473473
27607,35.82145,-78.727,0.1526538044,289.4422038,16.44220378,61.5959668
27608,35.81004,-78.6482,0.1526538044,289.4422038,16.44220378,61.5959668
27609,35.8437,-78.6328,0.1526538044,289.4422038,16.44220378,61.5959668
27610,35.7435,-78.5464,0.1492450567,289.682495,16.68249503,62.02849106
27612,35.85034,-78.7039,0.1526538044,289.4422038,16.44220378,61.5959668
27613,35.92633,-78.7118,0.1526538044,289.4422038,16.44220378,61.5959668
27614,35.94739,-78.6206,0.1526538044,289.4422038,16.44220378,61.5959668
27615,35.89772,-78.636,0.1526538044,289.4422038,16.44220378,61.5959668
27616,35.86735,-78.5379,0.1526538044,289.4422038,16.44220378,61.5959668
27617,35.90723,-78.7722,0.1483321284,289.3748067,16.37480672,61.4746521
27695,35.78558,-78.679,0.1526538044,289.4422038,16.44220378,61.5959668
27697,35.7788,-78.623,0.1526538044,289.4422038,16.44220378,61.5959668
27701,35.99858,-78.8987,0.1514660387,289.2457212,16.24572125,61.24229824
27703,35.96299,-78.8045,0.1483321284,289.3748067,16.37480672,61.4746521
27704,36.04088,-78.8301,0.155539005,289.0779561,16.07795614,60.94032104
27705,36.0259,-78.9805,0.155539005,289.0779561,16.07795614,60.94032104
27707,35.95463,-78.9545,0.1483321284,289.3748067,16.37480672,61.4746521
27708,36.00009,-78.9431,0.1519782511,289.2246233,16.22462326,61.20432187
27709,35.91441,-78.8667,0.1483321284,289.3748067,16.37480672,61.4746521
27712,36.09606,-78.9048,0.155539005,289.0779561,16.07795614,60.94032104
27713,35.88401,-78.936,0.1483321284,289.3748067,16.37480672,61.4746521
27801,35.91209,-77.7366,0.1425190188,289.750307,16.75030702,62.15055263
27803,35.89627,-77.8541,0.1457566877,289.5612122,16.56121216,61.81018188
27804,35.98958,-77.8478,0.1460545763,289.5404681,16.54046807,61.77284252
27805,36.20863,-77.0886,0.1497608329,289.5550659,16.55506592,61.79911865
27806,35.29713,-76.7626,0.1470032693,289.8257563,16.8257563,62.28636135
27807,35.80915,-78.0917,0.1521599298,289.515684,16.515684,61.7282312
27808,35.47228,-76.7649,0.1470100254,289.8251546,16.82515462,62.28527832
27809,36.01932,-77.7409,0.1481267257,289.5176297,16.51762966,61.73173339
27810,35.58637,-76.4971,0.1529022701,289.6456246,16.64562458,61.96212425
27812,35.80506,-77.3762,0.145120052,289.7845072,16.78450724,62.21211304
27813,35.63083,-77.9359,0.1426709098,289.8782471,16.87824707,62.38084473
27814,35.37987,-76.9351,0.1470100254,289.8251546,16.82515462,62.28527832
27815,35.92473,-77.693,0.1424769004,289.7527669,16.75276693,62.15498047
27816,36.10732,-78.0725,0.1567411105,289.2139099,16.21390991,61.18503784
27817,35.4506,-77.0825,0.1428037142,289.9202922,16.92029215,62.45652588
27818,36.50275,-77.0139,0.1503675216,289.1373107,16.13731067,61.0471592
27819,35.81412,-77.4573,0.145120052,289.7845072,16.78450724,62.21211304
27820,36.4154,-77.2443,0.1505183377,289.3171541,16.31715411,61.37087739
27821,35.3237,-76.8739,0.1470100254,289.8251546,16.82515462,62.28527832
27822,35.80402,-77.8387,0.1457566877,289.5612122,16.56121216,61.81018188
27823,36.20616,-77.7169,0.1479637608,289.5470866,16.54708659,61.78475586
27824,35.55688,-76.0211,0.1613657435,289.636322,16.63632202,61.94537964
27825,35.83527,-77.1715,0.1461090217,289.6961304,16.69613037,62.05303467
27826,35.58988,-76.2521,0.1577240487,289.6377896,16.63778957,61.94802123
27827,35.69823,-77.5122,0.1412843545,289.9970909,16.99709087,62.59476357
27828,35.58509,-77.5852,0.1412238491,290.0010661,17.00106608,62.60191895
27829,35.69272,-77.6122,0.1412238491,290.0010661,17.00106608,62.60191895
27830,35.55557,-77.9522,0.1426709098,289.8782471,16.87824707,62.38084473
27831,36.45614,-77.5657,0.1521586994,289.2531677,16.25316772,61.2557019
27832,36.51262,-77.7218,0.1548579207,288.9066684,15.90666837,60.63200307
27834,35.6571,-77.3798,0.1429755961,289.8859762,16.88597616,62.39475708
27837,35.51606,-77.2089,0.1455717092,289.8018901,16.80189006,62.2434021
27839,36.28818,-77.5501,0.1521586994,289.2531677,16.25316772,61.2557019
27840,35.9343,-77.2319,0.1461090217,289.6961304,16.69613037,62.05303467
27841,35.90859,-77.2763,0.145120052,289.7845072,16.78450724,62.21211304
27842,36.52458,-77.8559,0.1607883781,288.8069478,15.80694784,60.4525061
27843,35.99332,-77.3951,0.1461314385,289.7393412,16.73934117,62.1308141
27844,36.24555,-77.9495,0.1510592636,289.240354,16.24035402,61.23263724
27845,36.37403,-77.4333,0.1516399413,289.3337463,16.33374634,61.40074341
27846,35.76519,-76.8919,0.1500927831,289.5286092,16.52860921,61.75149658
27847,36.18597,-77.2074,0.1497608329,289.5550659,16.55506592,61.79911865
27849,36.06796,-77.2068,0.1497608329,289.5550659,16.55506592,61.79911865
27850,36.40202,-77.8814,0.1552118525,289.060437,16.06043701,60.90878662
27851,35.63965,-78.0274,0.1477556959,289.8227722,16.82277222,62.28098999
27852,35.75288,-77.6358,0.142005671,289.8461437,16.84614368,62.32305863
27853,36.51716,-77.3049,0.1534080724,288.9908223,15.99082235,60.78348022
27855,36.42171,-77.0843,0.1501414284,289.3115784,16.31157837,61.36084106
27856,36.00998,-77.9815,0.1488636233,289.3448542,16.34485422,61.4207376
27857,35.96968,-77.272,0.145120052,289.7845072,16.78450724,62.21211304
27858,35.53229,-77.2971,0.1429755961,289.8859762,16.88597616,62.39475708
27860,35.67693,-76.65,0.1489279365,289.6575012,16.65750122,61.9835022
27861,35.81716,-77.319,0.145120052,289.7845072,16.78450724,62.21211304
27862,36.49264,-77.1891,0.1502158574,289.2589628,16.25896277,61.26613298
27863,35.48739,-77.9699,0.1406596682,290.2553394,17.25533942,63.05961096
27864,35.8075,-77.6479,0.1424769004,289.7527669,16.75276693,62.15498047
27865,35.60588,-76.8324,0.1495637943,289.6663696,16.66636963,61.99946533
27866,36.51832,-77.5158,0.1549209138,288.8985819,15.89858195,60.61744751
27869,36.26631,-77.3167,0.1516399413,289.3337463,16.33374634,61.40074341
27870,36.43053,-77.7183,0.1521586994,289.2531677,16.25316772,61.2557019
27871,35.81355,-77.2631,0.14513746,289.7829516,16.78295162,62.20931292
27872,36.20096,-77.246,0.1497501053,289.5626117,16.5626117,61.81270106
27873,35.65331,-77.7761,0.1426709098,289.8782471,16.87824707,62.38084473
27874,36.12874,-77.4104,0.1497271394,289.5787659,16.57876587,61.84177856
27875,35.45623,-76.4853,0.1526563073,289.7906413,16.79064128,62.2231543
27876,36.48015,-77.4007,0.1516399413,289.3337463,16.33374634,61.40074341
27877,36.51883,-77.1922,0.1505364443,289.0323324,16.03233236,60.85819824
27878,35.86606,-77.8306,0.1457566877,289.5612122,16.56121216,61.81018188
27879,35.57456,-77.2797,0.1429755961,289.8859762,16.88597616,62.39475708
27880,35.73656,-78.0891,0.1478122542,289.8188287,16.81882865,62.27389157
27881,35.9702,-77.4423,0.145120052,289.7845072,16.78450724,62.21211304
27882,35.94222,-78.1183,0.1521599298,289.515684,16.515684,61.7282312
27883,35.59141,-77.801,0.1426709098,289.8782471,16.87824707,62.38084473
27884,35.70771,-77.2718,0.1429755961,289.8859762,16.88597616,62.39475708
27885,35.44429,-76.2313,0.1573161294,289.7917501,16.79175008,62.22515015
27886,35.90369,-77.5225,0.1424769004,289.7527669,16.75276693,62.15498047
27888,35.59589,-77.7045,0.1412238491,290.0010661,17.00106608,62.60191895
27889,35.58909,-77.0239,0.1455717092,289.8018901,16.80189006,62.2434021
27890,36.41505,-77.5919,0.1521586994,289.2531677,16.25316772,61.2557019
27891,36.09968,-77.741,0.1481267257,289.5176297,16.51762966,61.73173339
27892,35.81844,-77.0643,0.1461090217,289.6961304,16.69613037,62.05303467
27893,35.69351,-77.9046,0.1426709098,289.8782471,16.87824707,62.38084473
27896,35.79303,-77.974,0.1457566877,289.5612122,16.56121216,61.81018188
27897,36.3246,-77.2097,0.1501414284,289.3115784,16.31157837,61.36084106
27909,36.29548,-76.2839,0.1454994917,289.079305,16.07930501,60.94274902
27910,36.27996,-76.9928,0.1474785078,289.2715908,16.27159078,61.2888634
27915,35.40794,-75.4947,0.1959992929,289.4927166,16.49271661,61.68688989
27916,36.32933,-75.92,0.1578268175,288.6180522,15.61805216,60.1124939
27917,36.36071,-75.9907,0.1565339278,288.6542679,15.65426787,60.17768217
27919,36.31178,-76.5029,0.1448515809,289.0978661,16.09786615,60.97615907
27920,35.25109,-75.5476,0.1823306679,289.7935635,16.79356349,62.22841428
27921,36.3446,-76.1551,0.1471026003,288.918453,15.91845296,60.65321533
27922,36.32118,-76.8484,0.1468181123,289.261674,16.26167399,61.27101318
27923,36.38852,-75.9356,0.1578268175,288.6180522,15.61805216,60.1124939
27924,36.17835,-76.8382,0.1470101178,289.4092183,16.40921834,61.53659302
27925,35.84336,-76.1835,0.1589157586,289.2163818,16.21638184,61.1894873
27926,36.51687,-76.6029,0.141742304,288.8395345,15.83953451,60.51116211
27927,36.4131,-75.8497,0.1578268175,288.6180522,15.61805216,60.1124939
27928,35.80857,-76.4358,0.1558894565,289.5164408,16.51644084,61.72959351
27929,36.42407,-76.0253,0.1471026003,288.918453,15.91845296,60.65321533
27932,36.10223,-76.5941,0.1489539673,289.3832255,16.3832255,61.48980591
27935,36.43026,-76.8596,0.1468181123,289.261674,16.26167399,61.27101318
27936,35.24224,-75.6055,0.1806886217,289.9987779,16.99877791,62.59780023
27937,36.50453,-76.7773,0.1464473178,289.0970823,16.09708228,60.9747481
27938,36.38422,-76.7163,0.144461064,289.1090535,16.10905355,60.99629639
27939,36.23528,-75.8769,0.1640775661,288.5551676,15.55516764,59.99930176
27941,36.09147,-75.8168,0.1640775661,288.5551676,15.55516764,59.99930176
27942,36.28785,-76.7597,0.1465757014,289.2459777,16.24597772,61.2427599
27943,35.21432,-75.6936,0.1798821166,290.0995707,17.09957072,62.77922729
27944,36.17908,-76.4145,0.1514246951,289.3531169,16.35311686,61.43561035
27946,36.35901,-76.5965,0.144461064,289.1090535,16.10905355,60.99629639
27947,36.20278,-75.8692,0.1640775661,288.5551676,15.55516764,59.99930176
27948,36.01761,-75.6866,0.1579113891,287.1536967,14.1536967,57.47665405
27949,36.10814,-75.7311,0.1579113891,287.1536967,14.1536967,57.47665405
27950,36.52599,-76.0008,0.1490971063,288.2360978,15.23609785,59.42497613
27953,35.79298,-75.8685,0.1621582265,288.7504211,15.75042114,60.35075806
27954,35.91056,-75.682,0.1655968592,287.92205,14.92204997,58.85968994
27956,36.39999,-76.0012,0.1518930594,288.7842653,15.78426529,60.41167753
27957,36.05577,-76.7629,0.1470443337,289.4087608,16.40876081,61.53576947
27958,36.48971,-76.1538,0.1470248506,288.8860002,15.88600024,60.59480044
27959,35.88566,-75.5964,0.1655968592,287.92205,14.92204997,58.85968994
27960,35.12593,-75.9217,0.1694012955,289.8285136,16.82851359,62.29132446
27962,35.78437,-76.7503,0.1530586337,289.5312886,16.5312886,61.75631949
27964,36.10074,-75.8044,0.1640775661,288.5551676,15.55516764,59.99930176
27965,36.28404,-75.9268,0.1578268175,288.6180522,15.61805216,60.1124939
27966,36.13325,-75.8383,0.1640775661,288.5551676,15.55516764,59.99930176
27967,36.22232,-76.9084,0.1470101178,289.4092183,16.40921834,61.53659302
27968,35.68549,-75.492,0.1832186567,288.6119832,15.61198318,60.10156972
27969,36.4633,-76.8026,0.1468181123,289.261674,16.26167399,61.27101318
27970,35.87596,-76.5795,0.1562430422,289.5341654,16.53416545,61.7614978
27972,35.55427,-75.4699,0.1841195827,288.5824158,15.58241577,60.04834839
27973,36.36448,-76.0706,0.1471026003,288.918453,15.91845296,60.65321533
27974,36.23941,-76.0026,0.1566722244,288.860401,15.86040102,60.54872184
27976,36.48185,-76.3401,0.1454994917,289.079305,16.07930501,60.94274902
27978,35.66438,-75.7696,0.1643882011,289.543691,16.543691,61.7786438
27979,36.44072,-76.5624,0.144461064,289.1090535,16.10905355,60.99629639
27980,36.24292,-76.6216,0.1480611563,289.3287432,16.3287432,61.39173776
27981,35.85602,-75.6404,0.1655968592,287.92205,14.92204997,58.85968994
27982,35.5635,-75.4647,0.1841195827,288.5824158,15.58241577,60.04834839
27983,35.98198,-76.947,0.1500927831,289.5286092,16.52860921,61.75149658
27985,36.22085,-76.4693,0.1514246951,289.3531169,16.35311686,61.43561035
27986,36.3891,-76.9282,0.1468181123,289.261674,16.26167399,61.27101318
28001,35.33594,-80.2042,0.1284867749,289.8272705,16.82727051,62.28908691
28006,35.40664,-81.0926,0.1380723419,289.2804118,16.28041178,61.30474121
28007,35.12169,-80.1305,0.1261725592,290.2776489,17.27764893,63.09976807
28009,35.40826,-80.1074,0.1284867749,289.8272705,16.82727051,62.28908691
28012,35.21054,-81.0408,0.1386351116,289.9363302,16.93633016,62.48539429
28016,35.31729,-81.2874,0.1440894765,289.1220886,16.12208862,61.01975952
28017,35.24708,-81.6706,0.1487531649,289.421323,16.421323,61.5583814
28018,35.48458,-81.7939,0.1557351294,288.4958801,15.49588013,59.89258423
28019,35.28395,-81.794,0.1557351294,288.4958801,15.49588013,59.89258423
28020,35.52408,-81.6433,0.1495284843,288.3172445,15.31724447,59.57104004
28021,35.39952,-81.4104,0.1440894765,289.1220886,16.12208862,61.01975952
28023,35.56922,-80.6032,0.1264805637,289.3344462,16.33444621,61.40200317
28024,35.24347,-81.7707,0.1534171191,289.3015243,16.30152429,61.34274372
28025,35.38095,-80.5272,0.1240653043,289.9185852,16.91858521,62.45345337
28027,35.40879,-80.6752,0.1240653043,289.9185852,16.91858521,62.45345337
28031,35.47539,-80.8934,0.1514624178,289.7963643,16.79636434,62.23345581
28032,35.23354,-81.0793,0.1386351116,289.9363302,16.93633016,62.48539429
28033,35.42005,-81.3239,0.1440894765,289.1220886,16.12208862,61.01975952
28034,35.35323,-81.1802,0.1380723419,289.2804118,16.28041178,61.30474121
28036,35.48586,-80.7938,0.1514600383,289.795088,16.79508795,62.23115831
28037,35.5064,-81.0171,0.1402588202,288.9344664,15.93446638,60.68203948
28039,35.6803,-80.4363,0.1281044568,289.524113,16.52411296,61.74340332
28040,35.38738,-81.7476,0.1517906033,288.777453,15.77745298,60.39941536
28041,35.58747,-80.4625,0.1281044568,289.524113,16.52411296,61.74340332
28042,35.42334,-81.5075,0.1483126263,288.987078,15.98707796,60.77674032
28043,35.31301,-81.8697,0.1557351294,288.4958801,15.49588013,59.89258423
28052,35.22492,-81.2327,0.1386351116,289.9363302,16.93633016,62.48539429
28054,35.26128,-81.1507,0.13810748,289.3213658,16.32136584,61.37845851
28056,35.21768,-81.125,0.1386351116,289.9363302,16.93633016,62.48539429
28071,35.51859,-80.3218,0.1281044568,289.524113,16.52411296,61.74340332
28072,35.61326,-80.4424,0.1281044568,289.524113,16.52411296,61.74340332
28073,35.19776,-81.4813,0.1408206257,289.7634155,16.76341553,62.17414795
28074,35.23933,-81.8783,0.1529965893,289.447683,16.447683,61.6058294
28075,35.30192,-80.6393,0.1240653043,289.9185852,16.91858521,62.45345337
28076,35.25904,-81.7907,0.1553497807,288.6298113,15.62981133,60.13366039
28077,35.40413,-81.2028,0.1380723419,289.2804118,16.28041178,61.30474121
28078,35.40545,-80.8663,0.1514624178,289.7963643,16.79636434,62.23345581
28079,35.1132,-80.6018,0.1244449382,290.2598002,17.25980021,63.06764038
28080,35.45269,-81.11,0.1380723419,289.2804118,16.28041178,61.30474121
28081,35.50199,-80.6702,0.125458898,289.5815397,16.58153965,61.84677138
28083,35.49108,-80.5809,0.1243786757,289.8427952,16.84279522,62.3170314
28086,35.24381,-81.3703,0.1415726097,289.6158812,16.61588123,61.90858621
28088,35.54437,-80.6146,0.1264805637,289.3344462,16.33444621,61.40200317
28089,35.3202,-81.6607,0.1492930929,288.9557332,15.95573324,60.72031982
28090,35.45987,-81.5596,0.1492930929,288.9557332,15.95573324,60.72031982
28091,34.98628,-79.9317,0.125950794,290.8000881,17.80008811,64.0401586
28092,35.48404,-81.2539,0.1421050811,289.1743021,16.17430214,61.11374385
28097,35.29675,-80.3933,0.1255190097,289.8746765,16.87467651,62.37441772
28098,35.27057,-81.0975,0.1380723419,289.2804118,16.28041178,61.30474121
28101,35.25703,-81.0757,0.1381899672,289.4107531,16.41075314,61.53935565
28102,34.81482,-79.9766,0.1259000294,290.8037903,17.80379028,64.04682251
28103,35.0037,-80.3532,0.1251570367,290.3111622,17.3111622,63.16009195
28104,35.06017,-80.6967,0.1244449382,290.2598002,17.25980021,63.06764038
28105,35.11914,-80.7112,0.1244449382,290.2598002,17.25980021,63.06764038
28107,35.24992,-80.5212,0.1242573697,290.0912136,17.09121363,62.76418454
28108,34.93411,-80.6798,0.1284492689,290.4293437,17.42934367,63.3728186
28109,35.48609,-80.2863,0.1255238755,289.8740168,16.87401676,62.37323016
28110,35.06552,-80.5278,0.1244449382,290.2598002,17.25980021,63.06764038
28112,34.89355,-80.5411,0.1284492689,290.4293437,17.42934367,63.3728186
28114,35.23,-81.7481,0.1502110877,289.6304831,16.63048306,61.93486951
28115,35.58001,-80.7748,0.1501980603,289.1181519,16.11815186,61.01267334
28117,35.57405,-80.8966,0.1501980603,289.1181519,16.11815186,61.01267334
28119,34.85112,-80.0149,0.1294066126,290.6502035,17.65020345,63.77036621
28120,35.33305,-81.0269,0.1380723419,289.2804118,16.28041178,61.30474121
28124,35.40136,-80.4041,0.1255190097,289.8746765,16.87467651,62.37441772
28125,35.66061,-80.6995,0.1264805637,289.3344462,16.33444621,61.40200317
28127,35.44978,-80.1655,0.1284867749,289.8272705,16.82727051,62.28908691
28128,35.21476,-80.1586,0.1261725592,290.2776489,17.27764893,63.09976807
28129,35.23224,-80.3274,0.1238045104,290.2210286,17.22102865,62.99785156
28133,34.93468,-80.2624,0.1278251914,290.4997176,17.49971764,63.49949175
28134,35.08364,-80.8913,0.1276733063,290.3911804,17.39118042,63.30412476
28135,35.03547,-80.2141,0.1261725592,290.2776489,17.27764893,63.09976807
28136,35.4206,-81.6424,0.1492930929,288.9557332,15.95573324,60.72031982
28137,35.50009,-80.2578,0.1270472053,289.6980584,16.69805845,62.0565052
28138,35.52121,-80.4419,0.1281044568,289.524113,16.52411296,61.74340332
28139,35.34736,-81.997,0.1631877831,288.0341723,15.0341723,59.06151015
28144,35.70645,-80.4634,0.1281044568,289.524113,16.52411296,61.74340332
28146,35.62194,-80.3956,0.1281044568,289.524113,16.52411296,61.74340332
28147,35.67997,-80.5628,0.1264805637,289.3344462,16.33444621,61.40200317
28150,35.34712,-81.575,0.1492930929,288.9557332,15.95573324,60.72031982
28152,35.24188,-81.5929,0.1485648224,289.5837342,16.5837342,61.85072155
28159,35.69411,-80.4353,0.1281044568,289.524113,16.52411296,61.74340332
28160,35.36064,-81.9223,0.1557351294,288.4958801,15.49588013,59.89258423
28163,35.20702,-80.4285,0.1238045104,290.2210286,17.22102865,62.99785156
28164,35.39091,-81.0385,0.1380723419,289.2804118,16.28041178,61.30474121
28166,35.68025,-80.8753,0.1501980603,289.1181519,16.11815186,61.01267334
28167,35.5062,-81.9599,0.1555075571,287.2575616,14.25756161,57.66361089
28168,35.55452,-81.4223,0.1457834629,288.5766947,15.57669474,60.03805054
28169,35.36036,-81.4294,0.1440894765,289.1220886,16.12208862,61.01975952
28170,34.99263,-80.0926,0.1287972515,290.5800066,17.58000664,63.64401195
28173,34.91532,-80.7302,0.1284492689,290.4293437,17.42934367,63.3728186
28174,34.96959,-80.4382,0.1277686149,290.4943339,17.4943339,63.48980103
28202,35.22773,-80.8447,0.1276733063,290.3911804,17.39118042,63.30412476
28203,35.20832,-80.8577,0.1276733063,290.3911804,17.39118042,63.30412476
28204,35.21469,-80.8268,0.1276733063,290.3911804,17.39118042,63.30412476
28205,35.22019,-80.7874,0.1276733063,290.3911804,17.39118042,63.30412476
28206,35.25631,-80.8214,0.1459898424,289.933199,16.93319904,62.47975826
28207,35.19512,-80.8261,0.1276733063,290.3911804,17.39118042,63.30412476
28208,35.23153,-80.9061,0.1276733063,290.3911804,17.39118042,63.30412476
28209,35.17878,-80.8542,0.1276733063,290.3911804,17.39118042,63.30412476
28210,35.12969,-80.8548,0.1276733063,290.3911804,17.39118042,63.30412476
