zip,lat,lng,average precip mm/hr,average temp (K),average temp (C),average temp (F)
39815,30.74138,-84.4935,0.1104714003,294.9721238,21.97212382,71.54982288
39817,30.93953,-84.5913,0.1105947174,295.2257004,22.22570038,72.00626068
39819,30.78485,-84.643,0.1105947174,295.2257004,22.22570038,72.00626068
39823,31.34004,-84.9464,0.1170090263,294.4694538,21.46945381,70.64501686
39824,31.52882,-84.8655,0.1161242891,294.139637,21.13963699,70.05134659
39825,30.92359,-84.735,0.1105947174,295.2257004,22.22570038,72.00626068
39826,31.82092,-84.3242,0.1140985869,293.7785416,20.77854156,69.40137482
39827,30.94911,-84.2167,0.1022132626,295.0932999,22.09329987,71.76793976
39828,30.79741,-84.2244,0.1022132626,295.0932999,22.09329987,71.76793976
39832,31.19304,-85.0257,0.1145191823,294.7047558,21.70475578,71.06856041
39834,30.89298,-84.4275,0.1077787808,295.1121197,22.11211967,71.80181541
39836,31.66293,-84.8773,0.1161242891,294.139637,21.13963699,70.05134659
39837,31.15321,-84.6728,0.1129885597,294.842474,21.84247398,71.31645317
39840,31.78874,-84.7599,0.1164562244,293.7892244,20.78922439,69.4206039
39841,31.29031,-84.6912,0.1121274819,294.4688091,21.46880913,70.64385643
39842,31.75837,-84.4431,0.1135254375,293.8440164,20.84401642,69.51922956
39845,30.95011,-84.8933,0.1174617051,295.1287575,22.12875748,71.83176346
39846,31.56841,-84.7427,0.1138540196,294.1302981,21.13029812,70.03453661
39851,31.63432,-85.0009,0.1123119548,294.0664118,21.06641183,69.9195413
39854,31.86713,-85.0488,0.1173080907,293.7516346,20.7516346,69.35294228
39859,30.99493,-84.8073,0.1152738922,295.0518353,22.05183527,71.69330349
39861,31.13635,-84.9884,0.1097390083,294.8395955,21.83959553,71.31127196
39862,31.45694,-84.5162,0.1121274819,294.4688091,21.46880913,70.64385643
39866,31.55954,-84.6055,0.113326943,294.12813,21.12812996,70.03063393
39867,31.84076,-84.9368,0.116627213,293.7910461,20.79104614,69.42388306
39870,31.31944,-84.4107,0.1021013612,294.5211353,21.52113533,70.73804359
39877,31.9183,-84.5065,0.1147745085,293.7744761,20.77447611,69.394057
39885,31.72189,-84.343,0.1104806559,294.191843,21.19184303,70.14531746
39886,31.73469,-84.6155,0.113326943,294.12813,21.12812996,70.03063393
39897,30.91234,-84.333,0.1077787808,295.1121197,22.11211967,71.80181541
40003,38.26863,-85.0437,0.1427266018,288.5664749,15.56647491,60.01965485
40004,37.80279,-85.4695,0.1508417692,288.9288368,15.92883682,60.67190628
40006,38.59626,-85.3286,0.1385990018,288.5334415,15.53344154,59.96019478
40007,38.4524,-85.0018,0.1387173334,288.5056482,15.50564816,59.9101667
40008,37.91735,-85.281,0.1508417692,288.9288368,15.92883682,60.67190628
40009,37.47075,-85.099,0.1507016939,289.1239662,16.12396622,61.02313919
40010,38.37226,-85.4543,0.1435299623,288.6942673,15.69426727,60.24968109
40011,38.53048,-85.1718,0.1367473459,288.3502407,15.35024071,59.63043327
40012,37.90697,-85.1738,0.1501072434,288.9088631,15.90886307,60.63595352
40013,37.93427,-85.4868,0.1508382,288.9286169,15.92861694,60.6715105
40014,38.3412,-85.4318,0.1435299623,288.6942673,15.69426727,60.24968109
40019,38.37416,-85.1744,0.1427266018,288.5664749,15.56647491,60.01965485
40020,37.93503,-85.3875,0.1508417692,288.9288368,15.92883682,60.67190628
40022,38.15242,-85.3341,0.1471294087,288.78092,15.78092003,60.40565605
40023,38.16264,-85.4237,0.1471294087,288.78092,15.78092003,60.40565605
40025,38.30133,-85.652,0.1424978521,288.7286396,15.7286396,60.31155128
40026,38.42687,-85.529,0.1424978521,288.7286396,15.7286396,60.31155128
40031,38.42617,-85.3937,0.1435299623,288.6942673,15.69426727,60.24968109
40033,37.55935,-85.2393,0.1522852688,289.0305963,16.03059627,60.85507328
40036,38.44317,-84.9727,0.1332485276,288.422678,15.42267799,59.76082039
40037,37.65409,-85.412,0.1521852747,289.1064682,16.1064682,60.99164276
40040,37.77433,-85.0573,0.1501072434,288.9088631,15.90886307,60.63595352
40041,38.25615,-85.6648,0.1432956667,288.7513614,15.75136142,60.35245056
40045,38.69376,-85.3564,0.1385990018,288.5334415,15.53344154,59.96019478
40046,38.02324,-85.1773,0.1444428736,288.7071838,15.70718384,60.27293091
40047,38.04007,-85.5545,0.1458112584,288.8230057,15.82300568,60.48141022
40049,37.66442,-85.3972,0.1521852747,289.1064682,16.1064682,60.99164276
40050,38.44596,-85.1775,0.1427266018,288.5664749,15.56647491,60.01965485
40051,37.65293,-85.5795,0.1507262159,289.1071625,16.10716248,60.99289246
40052,37.58417,-85.5115,0.150806494,289.1071243,16.10712428,60.9928237
40055,38.49889,-85.3287,0.1413273247,288.6224272,15.62242715,60.12036887
40056,38.30654,-85.4878,0.1434943132,288.6954545,15.69545449,60.25181809
40057,38.38636,-85.0491,0.1427266018,288.5664749,15.56647491,60.01965485
40058,38.43265,-85.17,0.1427266018,288.5664749,15.56647491,60.01965485
40059,38.35784,-85.5844,0.1424978521,288.7286396,15.7286396,60.31155128
40060,37.53529,-85.4437,0.1521852747,289.1064682,16.1064682,60.99164276
40061,37.70954,-85.2635,0.1521861991,289.1057668,16.10576678,60.9903802
40062,37.59969,-85.4316,0.1521852747,289.1064682,16.1064682,60.99164276
40063,37.57052,-85.3434,0.1521852747,289.1064682,16.1064682,60.99164276
40065,38.21225,-85.2073,0.1444428736,288.7071838,15.70718384,60.27293091
40067,38.2269,-85.364,0.1471294087,288.78092,15.78092003,60.40565605
40068,38.38933,-85.2713,0.1435299623,288.6942673,15.69426727,60.24968109
40069,37.71627,-85.2176,0.1522937207,289.0241833,16.02418327,60.84352989
40070,38.47969,-85.2441,0.1429286648,288.5986175,15.59861753,60.07751155
40071,38.04327,-85.3707,0.1471294087,288.78092,15.78092003,60.40565605
40075,38.56169,-85.1135,0.1367473459,288.3502407,15.35024071,59.63043327
40076,38.11301,-85.0867,0.1444428736,288.7071838,15.70718384,60.27293091
40077,38.49996,-85.4377,0.1410936868,288.6148069,15.61480694,60.10665248
40078,37.84272,-85.149,0.1501072434,288.9088631,15.90886307,60.63595352
40104,38.09012,-86.3405,0.1415708307,288.8859119,15.88591194,60.59464149
40107,37.76952,-85.638,0.1505638299,288.9117146,15.91171455,60.6410862
40108,37.96964,-86.1679,0.1520743351,289.1008587,16.10085869,60.98154564
40109,38.05857,-85.7547,0.1454299229,288.8244952,15.82449523,60.48409141
40110,37.93478,-85.6402,0.1505638299,288.9117146,15.91171455,60.6410862
40111,37.77881,-86.6288,0.1434125111,289.3594398,16.35943985,61.44699173
40115,37.73784,-86.2271,0.1521159617,289.2117722,16.21177219,61.18118995
40117,37.89919,-86.1247,0.1520743351,289.1008587,16.10085869,60.98154564
40118,38.09805,-85.7557,0.1454059433,288.8245889,15.82458889,60.48426001
40119,37.60799,-86.5493,0.1489066685,289.5641384,16.56413841,61.81544914
40121,37.92614,-85.9529,0.1526168358,289.0288048,16.02880478,60.8518486
40140,37.71867,-86.2905,0.1553275937,289.3877888,16.38778877,61.49801979
40142,37.88898,-86.211,0.1520743351,289.1008587,16.10085869,60.98154564
40143,37.78541,-86.5051,0.1451260283,289.3267794,16.32677942,61.38820295
40144,37.75899,-86.3773,0.1504650289,289.2605639,16.26056392,61.26901505
40145,37.64607,-86.3202,0.1553275937,289.3877888,16.38778877,61.49801979
40146,37.84622,-86.3195,0.1496789893,289.2399979,16.23999786,61.23199615
40150,37.87458,-85.688,0.1505638299,288.9117146,15.91171455,60.6410862
40152,37.61389,-86.4419,0.1553275937,289.3877888,16.38778877,61.49801979
40155,37.94684,-85.993,0.1525090323,289.043123,16.04312303,60.87762146
40157,38.02111,-86.3769,0.1415708307,288.8859119,15.88591194,60.59464149
40160,37.8144,-85.9397,0.1526168358,289.0288048,16.02880478,60.8518486
40161,38.00422,-86.3989,0.1441523721,288.9986487,15.9986487,60.79756765
40162,37.7517,-86.0439,0.152093084,289.1508149,16.15081491,61.07146685
40165,37.99407,-85.6892,0.1493684527,288.8894023,15.8894023,60.60092414
40170,37.96479,-86.4961,0.1476123627,289.2793887,16.27938873,61.30289971
40171,37.96435,-86.4358,0.1496789893,289.2399979,16.23999786,61.23199615
40175,37.81907,-86.0864,0.1520743351,289.1008587,16.10085869,60.98154564
40176,37.92377,-86.3465,0.1496789893,289.2399979,16.23999786,61.23199615
40177,38.0009,-85.925,0.1486386835,288.9185183,15.9185183,60.65333295
40178,37.65834,-86.4085,0.1553275937,289.3877888,16.38778877,61.49801979
40202,38.25288,-85.7521,0.1427927618,288.687266,15.68726598,60.23707876
40203,38.24722,-85.765,0.1433913007,288.7106877,15.71068765,60.27923778
40204,38.23873,-85.7208,0.1456043769,288.8171137,15.81711367,60.47080461
40205,38.22313,-85.6828,0.1458112584,288.8230057,15.82300568,60.48141022
40206,38.25788,-85.7021,0.1430554053,288.7445188,15.74451876,60.34013377
40207,38.26357,-85.6554,0.1425260966,288.729444,15.72944401,60.31299921
40208,38.2176,-85.7659,0.1452697392,288.8251209,15.82512093,60.48521767
40209,38.18492,-85.7437,0.1456866844,288.8234923,15.82349228,60.4822861
40210,38.23161,-85.7859,0.1452697392,288.8251209,15.82512093,60.48521767
40211,38.23425,-85.8215,0.1452697392,288.8251209,15.82512093,60.48521767
40212,38.26787,-85.8026,0.1402747628,288.5208302,15.52083015,59.93749428
40213,38.177,-85.7157,0.1458112584,288.8230057,15.82300568,60.48141022
40214,38.15141,-85.7829,0.1452697392,288.8251209,15.82512093,60.48521767
40215,38.19052,-85.7856,0.1452697392,288.8251209,15.82512093,60.48521767
40216,38.18707,-85.8374,0.1452697392,288.8251209,15.82512093,60.48521767
40217,38.21689,-85.7373,0.1457958515,288.8230659,15.82306586,60.48151854
40218,38.19036,-85.657,0.1458112584,288.8230057,15.82300568,60.48141022
40219,38.13907,-85.6888,0.1458112584,288.8230057,15.82300568,60.48141022
40220,38.21535,-85.6179,0.1458112584,288.8230057,15.82300568,60.48141022
40221,38.18644,-85.753,0.1454670913,288.82435,15.82435004,60.48383007
40222,38.26436,-85.6117,0.1424978521,288.7286396,15.7286396,60.31155128
40223,38.26153,-85.5433,0.1426801573,288.7338317,15.73383167,60.320897
40228,38.13931,-85.6295,0.1458112584,288.8230057,15.82300568,60.48141022
40229,38.09074,-85.656,0.1458112584,288.8230057,15.82300568,60.48141022
40231,38.19551,-85.6952,0.1458112584,288.8230057,15.82300568,60.48141022
40241,38.30339,-85.5774,0.1424978521,288.7286396,15.7286396,60.31155128
40242,38.27639,-85.5904,0.1424978521,288.7286396,15.7286396,60.31155128
40243,38.23917,-85.5319,0.1455790669,288.8163928,15.81639284,60.46950712
40245,38.26574,-85.4533,0.1435299623,288.6942673,15.69426727,60.24968109
40258,38.14514,-85.8725,0.1452697392,288.8251209,15.82512093,60.48521767
40272,38.08291,-85.8532,0.1452697392,288.8251209,15.82512093,60.48521767
40280,38.24764,-85.687,0.1444881701,288.785324,15.78532402,60.41358323
40291,38.1275,-85.5782,0.1458112584,288.8230057,15.82300568,60.48141022
40299,38.16319,-85.5161,0.1458112584,288.8230057,15.82300568,60.48141022
40310,37.752,-84.7694,0.1469295328,288.8229977,15.82299774,60.48139594
40311,38.32407,-84.0226,0.130643251,288.2854462,15.28544617,59.5138031
40312,37.84386,-83.9301,0.1421733486,288.5408173,15.54081726,59.97347107
40313,38.13215,-83.3897,0.1345493861,288.4471111,15.44711113,59.80480003
40316,37.93419,-83.529,0.1424309942,288.635725,15.63572502,60.14430504
40322,37.93367,-83.6333,0.1424309942,288.635725,15.63572502,60.14430504
40324,38.24786,-84.5496,0.133943842,288.4726324,15.47263244,59.85073839
40328,37.56632,-85.0257,0.1522937207,289.0241833,16.02418327,60.84352989
40330,37.78912,-84.8902,0.145695113,288.7727871,15.77278709,60.39101677
40334,38.0197,-83.7494,0.1353227175,288.3949443,15.39494427,59.71089968
40336,37.68352,-83.9832,0.1441406974,288.8108406,15.81084061,60.45951309
40337,37.95286,-83.8564,0.1421733486,288.5408173,15.54081726,59.97347107
40339,37.94313,-84.6411,0.1430949959,288.6647644,15.6647644,60.19657593
40342,38.0036,-84.9837,0.139970389,288.6489618,15.64896179,60.16813123
40346,37.98339,-83.7438,0.142371724,288.6138919,15.61389193,60.10500547
40347,38.15794,-84.7192,0.1357326663,288.5189228,15.51892281,59.93406105
40348,38.30296,-84.1461,0.130643251,288.2854462,15.28544617,59.5138031
40350,38.30512,-83.8788,0.1301498558,288.3024635,15.30246353,59.54443436
40351,38.19817,-83.4133,0.1345493861,288.4471111,15.44711113,59.80480003
40353,38.06514,-83.9485,0.1354284178,288.3769321,15.37693214,59.67847786
40355,38.61023,-84.8654,0.1290846466,288.2068768,15.20687675,59.37237816
40356,37.87307,-84.5655,0.1430949959,288.6647644,15.6647644,60.19657593
40357,38.14519,-84.1084,0.1339539566,288.3624897,15.3624897,59.65248146
40358,38.05769,-83.6831,0.1352288378,288.4109421,15.41094208,59.73969574
40359,38.48224,-84.8209,0.1332485276,288.422678,15.42267799,59.76082039
40360,38.15665,-83.7668,0.1354284178,288.3769321,15.37693214,59.67847786
40361,38.20536,-84.2242,0.1339539566,288.3624897,15.3624897,59.65248146
40363,38.51439,-85.0098,0.1359705275,288.3359034,15.33590337,59.60462607
40370,38.39382,-84.5297,0.1312529187,288.402998,15.40299797,59.72539635
40371,38.07716,-83.5956,0.1352288378,288.4109421,15.41094208,59.73969574
40372,37.90899,-84.8854,0.145695113,288.7727871,15.77278709,60.39101677
40374,38.21419,-83.9036,0.1354284178,288.3769321,15.37693214,59.67847786
40376,37.7839,-83.696,0.1424309942,288.635725,15.63572502,60.14430504
40379,38.30778,-84.6899,0.1312529187,288.402998,15.40299797,59.72539635
40380,37.81965,-83.7801,0.1421733486,288.5408173,15.54081726,59.97347107
40383,38.01022,-84.7392,0.1364551596,288.5360866,15.53608656,59.9649558
40385,37.73866,-84.1309,0.1445675331,288.8150271,15.81502708,60.46704874
40387,37.93494,-83.4903,0.1390346358,288.6284166,15.62841662,60.13114991
40390,37.85407,-84.6708,0.1430949959,288.6647644,15.6647644,60.19657593
40391,37.96969,-84.1451,0.1429620189,288.5304813,15.53048134,59.95486641
40402,37.29663,-83.9701,0.1413129875,288.8296146,15.82961464,60.49330635
40403,37.57052,-84.2662,0.1457650074,288.842495,15.84249496,60.51649094
40404,37.57311,-84.2904,0.1457650074,288.842495,15.84249496,60.51649094
40409,37.37667,-84.4297,0.1429882136,288.8392143,15.83921432,60.51058578
40419,37.44791,-84.492,0.1435946591,288.8378297,15.83782973,60.50809352
40422,37.64235,-84.8049,0.1486133318,288.8914871,15.89148712,60.60467682
40434,37.39364,-83.9395,0.1413129875,288.8296146,15.82961464,60.49330635
40437,37.44531,-84.8549,0.1478831566,288.9178562,15.91785622,60.65214119
40440,37.57628,-84.8322,0.1486133318,288.8914871,15.89148712,60.60467682
40442,37.35205,-84.7287,0.1465921758,288.830986,15.83098602,60.49577484
40444,37.67893,-84.5882,0.1486641356,288.8551044,15.85510445,60.539188
40445,37.3125,-84.2116,0.1412141799,288.8556099,15.85560989,60.54009781
40447,37.45496,-84.0299,0.1412141799,288.8556099,15.85560989,60.54009781
40448,37.45624,-84.758,0.1476659208,288.9032384,15.9032384,60.62582913
40456,37.3538,-84.321,0.1429882136,288.8392143,15.83921432,60.51058578
40460,37.39385,-84.2399,0.1413815083,288.8540635,15.85406345,60.53731421
40461,37.59014,-84.4085,0.1457650074,288.842495,15.84249496,60.51649094
40464,37.55579,-84.9115,0.1486133318,288.8914871,15.89148712,60.60467682
40468,37.65158,-84.9878,0.1487644913,288.8969372,15.89693717,60.6144869
40472,37.71841,-83.8756,0.1441406974,288.8108406,15.81084061,60.45951309
40475,37.7635,-84.3083,0.1409093229,288.5655496,15.56554961,60.0179893
40481,37.42658,-84.0912,0.1412141799,288.8556099,15.85560989,60.54009781
40484,37.5153,-84.676,0.1486641356,288.8551044,15.85510445,60.539188
40486,37.37238,-83.8612,0.1413129875,288.8296146,15.82961464,60.49330635
40489,37.36629,-84.6444,0.1465921758,288.830986,15.83098602,60.49577484
40502,38.01376,-84.4819,0.1349116631,288.4011472,15.4011472,59.72206496
40503,38.0047,-84.5343,0.1379104749,288.5620634,15.56206337,60.01171407
40504,38.04181,-84.5413,0.1357326663,288.5189228,15.51892281,59.93406105
40505,38.06039,-84.4568,0.1348826145,288.4003601,15.40036011,59.72064819
40507,38.04686,-84.4963,0.1351726466,288.4408129,15.44081292,59.79346325
40508,38.05004,-84.5002,0.1353126751,288.4603437,15.46034367,59.82861861
40509,37.99408,-84.3679,0.139346193,288.5213042,15.52130421,59.93834758
40510,38.07243,-84.6014,0.1357326663,288.5189228,15.51892281,59.93406105
40511,38.13278,-84.4739,0.1348826145,288.4003601,15.40036011,59.72064819
40513,38.01626,-84.6069,0.1357326663,288.5189228,15.51892281,59.93406105
40514,37.98279,-84.5635,0.1430949959,288.6647644,15.6647644,60.19657593
40515,37.92021,-84.4152,0.140846156,288.5619469,15.56194687,60.01150436
40516,38.07366,-84.3663,0.1348826145,288.4003601,15.40036011,59.72064819
40517,37.98386,-84.4883,0.140953706,288.5668641,15.56686408,60.02035535
40526,38.0297,-84.5015,0.1353630213,288.4673658,15.46736582,59.84125847
40536,38.02979,-84.5073,0.1355724994,288.4965832,15.49658319,59.89384975
40601,38.23294,-84.8833,0.1370055765,288.5848331,15.58483315,60.05269966
40701,36.91759,-84.1665,0.1361137393,289.5080662,16.50806618,61.71451912
40729,37.2435,-84.1479,0.1410068593,289.0278396,16.0278396,60.85011128
40734,36.92642,-83.9661,0.1343688418,289.2354431,16.23544312,61.22379761
40737,37.00838,-84.139,0.1401795656,289.1472231,16.1472231,61.06500158
40740,37.02111,-84.0389,0.1409449165,289.079298,16.07929802,60.94273643
40741,37.13349,-84.1164,0.1409449165,289.079298,16.07929802,60.94273643
40744,37.03841,-84.0886,0.1409449165,289.079298,16.07929802,60.94273643
40759,36.82034,-84.0571,0.1361137393,289.5080662,16.50806618,61.71451912
40763,36.68848,-83.944,0.1319425044,289.1995506,16.19955063,61.15919113
40769,36.7116,-84.1728,0.1327471965,289.3987389,16.39873886,61.51772995
40771,36.85942,-84.0346,0.1361137393,289.5080662,16.50806618,61.71451912
40801,36.85692,-83.2549,0.1293238759,288.4848387,15.48483875,59.87270974
40803,37.04572,-83.4219,0.1372498653,289.2632828,16.26328278,61.273909
40806,36.88595,-83.2881,0.1295704609,288.6410313,15.64103127,60.15385628
40807,36.9647,-82.9558,0.1214929804,287.6344509,14.63445091,58.34201164
40808,36.9995,-83.2801,0.133182748,288.9337299,15.93372989,60.6807138
40810,36.93176,-83.3045,0.1295704609,288.6410313,15.64103127,60.15385628
40813,36.71526,-83.5984,0.1397725857,288.830349,15.83034897,60.49462814
40815,36.7876,-83.2288,0.1287368522,288.1130047,15.11300468,59.20340843
40816,37.00879,-83.3667,0.1361812268,289.1766925,16.17669248,61.11804646
40818,36.82003,-83.2442,0.1289465233,288.2458151,15.24581509,59.44246716
40819,36.81025,-83.4624,0.1295704609,288.6410313,15.64103127,60.15385628
40820,36.77552,-83.1652,0.1287368522,288.1130047,15.11300468,59.20340843
40823,36.95664,-82.9886,0.1218915417,287.6607812,14.66078117,58.38940611
40824,36.82489,-83.3722,0.1295704609,288.6410313,15.64103127,60.15385628
40826,37.05637,-82.7783,0.1302853543,288.6893616,15.68936157,60.24085083
40827,37.05208,-83.4719,0.1372498653,289.2632828,16.26328278,61.273909
40828,36.87107,-83.1487,0.1287368522,288.1130047,15.11300468,59.20340843
40829,36.798,-83.2966,0.1295704609,288.6410313,15.64103127,60.15385628
40830,36.77644,-83.3311,0.1295704609,288.6410313,15.64103127,60.15385628
40831,36.76457,-83.3345,0.1295704609,288.6410313,15.64103127,60.15385628
40840,36.9457,-83.4185,0.1295704609,288.6410313,15.64103127,60.15385628
40843,36.88826,-82.9367,0.1214929804,287.6344509,14.63445091,58.34201164
40844,37.05506,-83.3541,0.1372498653,289.2632828,16.26328278,61.273909
40845,36.79899,-83.5176,0.1299222839,288.9019547,15.90195465,60.62351837
40847,36.85281,-83.158,0.1287368522,288.1130047,15.11300468,59.20340843
40849,36.89941,-83.1347,0.1287368522,288.1130047,15.11300468,59.20340843
40854,36.84664,-83.3563,0.1295704609,288.6410313,15.64103127,60.15385628
40855,36.94931,-82.8984,0.1214929804,287.6344509,14.63445091,58.34201164
40856,36.70574,-83.5294,0.1397725857,288.830349,15.83034897,60.49462814
40858,37.01592,-83.4011,0.1372498653,289.2632828,16.26328278,61.273909
40862,37.01418,-82.871,0.1302688071,288.6873762,15.68737624,60.23727724
40863,36.74048,-83.4457,0.1312999765,288.5350297,15.53502975,59.96305355
40865,36.91637,-83.218,0.1287368522,288.1130047,15.11300468,59.20340843
40868,37.09367,-83.4164,0.1372498653,289.2632828,16.26328278,61.273909
40870,36.93211,-83.1486,0.1287368522,288.1130047,15.11300468,59.20340843
40873,36.81541,-83.4041,0.1295704609,288.6410313,15.64103127,60.15385628
40874,36.98407,-83.4735,0.1295704609,288.6410313,15.64103127,60.15385628
40902,36.84824,-83.6244,0.1299222839,288.9019547,15.90195465,60.62351837
40903,36.80973,-83.8316,0.1343688418,289.2354431,16.23544312,61.22379761
40906,36.88828,-83.8755,0.1343688418,289.2354431,16.23544312,61.22379761
40913,36.94986,-83.5437,0.1299222839,288.9019547,15.90195465,60.62351837
40914,37.0932,-83.5615,0.1405551251,289.2340336,16.23403358,61.22126045
40915,36.89235,-83.8203,0.1343688418,289.2354431,16.23544312,61.22379761
40921,36.78195,-83.9019,0.1343688418,289.2354431,16.23544312,61.22379761
40923,36.92059,-83.8492,0.1343688418,289.2354431,16.23544312,61.22379761
40927,36.89081,-83.0345,0.1287368522,288.1130047,15.11300468,59.20340843
40935,36.91107,-83.7126,0.1299222839,288.9019547,15.90195465,60.62351837
40939,36.81217,-83.7115,0.1299222839,288.9019547,15.90195465,60.62351837
40940,36.60991,-83.9299,0.1319425044,289.1995506,16.19955063,61.15919113
40941,37.12981,-83.7459,0.1409697486,289.1727077,16.1727077,61.11087386
40943,36.95494,-83.8563,0.1343688418,289.2354431,16.23544312,61.22379761
40946,36.95757,-83.8247,0.1343688418,289.2354431,16.23544312,61.22379761
40949,36.90253,-83.8672,0.1343688418,289.2354431,16.23544312,61.22379761
40953,36.93771,-83.8016,0.1343688418,289.2354431,16.23544312,61.22379761
40958,36.8088,-83.5878,0.1299222839,288.9019547,15.90195465,60.62351837
40962,37.14912,-83.7492,0.1411522637,289.1457124,16.14571237,61.06228226
40964,36.78264,-83.3376,0.1295704609,288.6410313,15.64103127,60.15385628
40965,36.62469,-83.7346,0.1397725857,288.830349,15.83034897,60.49462814
40972,37.24501,-83.6069,0.1402532662,289.166128,16.16612802,61.09903043
40977,36.72332,-83.7287,0.1397725857,288.830349,15.83034897,60.49462814
40979,37.00491,-83.495,0.1356943957,289.092962,16.09296205,60.96733168
40981,37.27792,-83.4853,0.1397699499,289.1171761,16.11717606,61.0109169
40982,36.93241,-83.6942,0.1299222839,288.9019547,15.90195465,60.62351837
40983,37.34608,-83.7534,0.1406714174,288.8881253,15.88812526,60.59862548
40988,36.85928,-83.5284,0.1299222839,288.9019547,15.90195465,60.62351837
40995,36.75268,-83.8232,0.1334281761,289.221528,16.22152797,61.19875035
40997,36.88348,-83.6771,0.1299222839,288.9019547,15.90195465,60.62351837
41001,38.91409,-84.4026,0.120705203,288.1988029,15.19880295,59.35784531
41002,38.73002,-83.9828,0.1269701725,288.2036858,15.20368576,59.36663437
41003,38.53181,-84.3916,0.1263493694,288.2689934,15.26899338,59.48418808
41004,38.65549,-84.1013,0.1256947938,288.2447376,15.24473763,59.44052773
41005,39.00709,-84.7654,0.1195108671,287.785422,14.78542195,58.61375951
41006,38.78475,-84.343,0.120705203,288.1988029,15.19880295,59.35784531
41007,38.89289,-84.3079,0.120705203,288.1988029,15.19880295,59.35784531
41008,38.65648,-85.1687,0.1367473459,288.3502407,15.35024071,59.63043327
41010,38.50085,-84.6076,0.1292912623,288.3249592,15.32495924,59.58492662
41011,39.06802,-84.5307,0.1177715275,288.0055199,15.00551987,59.00993576
41014,39.0655,-84.5046,0.1177586295,288.0411994,15.04119943,59.07415897
41015,38.97885,-84.4846,0.120705203,288.1988029,15.19880295,59.35784531
41016,39.08701,-84.5487,0.1177715275,288.0055199,15.00551987,59.00993576
41017,39.02893,-84.5618,0.1177715275,288.0055199,15.00551987,59.00993576
41018,39.01546,-84.6028,0.1177715275,288.0055199,15.00551987,59.00993576
41030,38.78582,-84.5875,0.1229510089,288.145401,15.145401,59.2617218
41031,38.41383,-84.2863,0.1319017644,288.3097763,15.30977631,59.55759735
41033,38.77131,-84.4611,0.120705203,288.1988029,15.19880295,59.35784531
41034,38.70104,-83.9043,0.1269701725,288.2036858,15.20368576,59.36663437
41035,38.70322,-84.6614,0.1275489802,288.2556477,15.25564766,59.46016579
41039,38.41381,-83.8807,0.1301498558,288.3024635,15.30246353,59.54443436
41040,38.65232,-84.3319,0.1263493694,288.2689934,15.26899338,59.48418808
41041,38.40548,-83.7234,0.1298373279,288.3256054,15.32560539,59.58608971
41042,38.98595,-84.6491,0.1229412612,288.1451377,15.14513775,59.26124794
41043,38.75644,-84.1983,0.1223339806,288.1272667,15.12726674,59.22908013
41044,38.60513,-83.9727,0.1269701725,288.2036858,15.20368576,59.36663437
41045,38.72262,-85.0209,0.1367473459,288.3502407,15.35024071,59.63043327
41046,38.70953,-84.8064,0.1290846466,288.2068768,15.20687675,59.37237816
41048,39.08366,-84.7059,0.1177715275,288.0055199,15.00551987,59.00993576
41049,38.27465,-83.6458,0.1298373279,288.3256054,15.32560539,59.58608971
41051,38.93233,-84.5445,0.1229510089,288.145401,15.145401,59.2617218
41052,38.65914,-84.7778,0.1290846466,288.2068768,15.20687675,59.37237816
41055,38.51787,-83.87,0.1269701725,288.2036858,15.20368576,59.36663437
41056,38.59913,-83.7758,0.1269701725,288.2036858,15.20368576,59.36663437
41059,39.00504,-84.3521,0.1185753263,288.1468206,15.14682061,59.2642771
41063,38.85323,-84.4998,0.1218148046,288.1724183,15.17241826,59.31035287
41064,38.51462,-84.0711,0.1256947938,288.2447376,15.24473763,59.44052773
41071,39.0732,-84.4821,0.1177279241,288.1261387,15.12613869,59.22704964
41073,39.10123,-84.4775,0.1177279241,288.1261387,15.12613869,59.22704964
41074,39.11018,-84.4607,0.1177279241,288.1261387,15.12613869,59.22704964
41075,39.07838,-84.4525,0.1177279241,288.1261387,15.12613869,59.22704964
41076,39.0178,-84.4408,0.1177279241,288.1261387,15.12613869,59.22704964
41080,39.0493,-84.8294,0.1181099191,287.7310276,14.7310276,58.51584969
41083,38.67513,-84.9881,0.1294511124,288.2137331,15.21373308,59.38471955
41085,39.03508,-84.3938,0.1177279241,288.1261387,15.12613869,59.22704964
41086,38.69219,-84.8824,0.1290846466,288.2068768,15.20687675,59.37237816
41091,38.92056,-84.7379,0.1230273049,288.1405432,15.14054315,59.25297767
41092,38.81811,-84.7012,0.1229510089,288.145401,15.145401,59.2617218
41093,38.39441,-83.5627,0.1298373279,288.3256054,15.32560539,59.58608971
41094,38.88213,-84.6229,0.1229510089,288.145401,15.145401,59.2617218
41095,38.79033,-84.8157,0.1251599264,288.0047569,15.00475693,59.00856247
41097,38.62088,-84.5803,0.1275489802,288.2556477,15.25564766,59.46016579
41098,38.59553,-84.9951,0.1313513058,288.2492844,15.24928442,59.44871196
41101,38.47392,-82.6505,0.1279800878,288.5889626,15.58896255,60.0601326
41102,38.42045,-82.7243,0.1279800878,288.5889626,15.58896255,60.0601326
41121,38.44911,-82.8303,0.1289639018,288.5209808,15.52098083,59.9377655
41124,38.02148,-82.8512,0.130242705,288.620451,15.62045097,60.11681175
